uri,uriTitulacion,ou_asignatura,ou_caracterAsignatura,ou_materiaAsignatura,ou_numeroMatriculados,ou_moduloAsignatura,ou_asignatura_code,areasConocimiento,ou_asignatura_courseTitle,ou_asignatura_ects,ou_asignatura_temporalidadAsignatura,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500790-0122-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0122-grado-en-fisica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500790-ampliacion-de-fisica-del-estado-solido-2019-2020,OPTATIVA,FÍSICA AVANZADA,5,OPTATIVO,500790,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/395-fisica-de-la-materia-condensada,AMPLIACIÓN DE FÍSICA DEL ESTADO SÓLIDO,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501081-0816-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0816-grado-en-ingenieria-electrica-rama-industrial,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501081-proyectos-2019-2020,OBLIGATORIA,METODOLOGÍA GESTIÓN Y ORGANIZACIÓN DE PROYECTOS,19,COMÚN A LA RAMA INDUSTRIAL,501081,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/305-expresion-grafica-en-la-ingenieria  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/720-proyectos-de-ingenieria,PROYECTOS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501077-0816-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0816-grado-en-ingenieria-electrica-rama-industrial,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501077-instalaciones-electricas-2019-2020,OBLIGATORIA,SISTEMAS ELÉCTRICOS DE POTENCIA,16,TECNOLOGÍA ESPECÍFICA ELECTRICIDAD,501077,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/535-ingenieria-electrica,INSTALACIONES ELÉCTRICAS,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501081-0824-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0824-grado-en-ingenieria-de-materiales,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501081-proyectos-2019-2020,OBLIGATORIA,METODOLOGÍA, GESTIÓN Y ORGANIZACIÓN DE PROYECTOS,1,COMÚN A LA RAMA INDUSTRIAL,501081,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/305-expresion-grafica-en-la-ingenieria  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/720-proyectos-de-ingenieria,PROYECTOS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501058-0817-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0817-grado-en-ingenieria-electronica-y-automatica-rama-industrial,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501058-fisica-ii-2019-2020,FORMACIÓN BÁSICA,FÍSICA,68,FORMACIÓN BÁSICA,501058,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/385-fisica-aplicada,FÍSICA II,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500531-1305-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1305-grado-en-enfermeria-caceres,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500531-enfermeria-comunitaria-i-2019-2020,OBLIGATORIA,ENFERMERÍA COMUNITARIA,113,CIENCIAS DE LA ENFERMERIA,500531,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/255-enfermeria,ENFERMERÍA COMUNITARIA I,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501191-1211-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1211-grado-en-ingenieria-forestal-y-del-medio-natural,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501191-jardineria-y-paisajismo-2019-2020,OBLIGATORIA,GESTIÓN Y APROVECHAMIENTO DE RECURSOS NATURALES,22,MÓDULO DE TECNOLOGÍA ESPECÍFICA PARA LAS EXPLOTACIONES FORESTALES,501191,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/705-produccion-vegetal,JARDINERÍA Y PAISAJISMO,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501905-1408-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1408-grado-en-turismo,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501905-evaluacion-del-potencial-turistico-2019-2020,OBLIGATORIA,DESTINOS, PRODUCTOS, RECURSOS Y TERRITORIO,28,DESTINOS, PRODUCTOS, RECURSOS Y TERRITORIO,501905,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/435-geografia-humana,EVALUACIÓN DEL POTENCIAL TURÍSTICO,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500098-1209-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1209-grado-en-administracion-y-direccion-de-empresas-plasencia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500098-contabilidad-financiera-ii-2019-2020,OBLIGATORIA,CONTABILIDAD FINANCIERA,19,CONTABILIDAD,500098,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/230-economia-financiera-y-contabilidad,CONTABILIDAD FINANCIERA II,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500673-0431-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500673-segundo-idioma-ii-italiano-2019-2020,FORMACIÓN BÁSICA,IDIOMA MODERNO,1,FORMACIÓN BÁSICA,500673,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/350-filologia-italiana,SEGUNDO IDIOMA II (ITALIANO),6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500005-1113-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1113-grado-en-relaciones-laborales-y-recursos-humanos,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500005-contabilidad-financiera-i-2019-2020,FORMACIÓN BÁSICA,EMPRESA,61,FORMACIÓN BÁSICA,500005,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/230-economia-financiera-y-contabilidad,CONTABILIDAD FINANCIERA I,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401505-0823-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0823-mu-en-ingenieria-industrial,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401505-sistemas-electromecanicos-2019-2020,OPTATIVA,MECATRÓNICA,0,OPTATIVIDAD,401505,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/520-ingenieria-de-sistemas-y-automatica  http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/535-ingenieria-electrica,SISTEMAS ELECTROMECÁNICOS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502869-0724-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0724-grado-en-educacion-primaria-modalidad-bilingue-espanol-ingles,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502869-fundamentos-de-la-expresion-musical-en-educacion-primaria-2019-2020,OBLIGATORIA,ENSEÑANZA Y APRENDIZAJE DE LA EDUCACIÓN MUSICAL, PLÁSTICA Y VISUAL,71,DIDÁCTICO DISCIPLINAR,502869,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/189-didactica-de-la-expresion-musical,FUNDAMENTOS DE LA EXPRESIÓN MUSICAL EN EDUCACIÓN PRIMARIA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501510-0431-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501510-lengua-francesa-viii-2019-2020,OPTATIVA,ESPECIALIZACIÓN EN ESTUDIOS FRANCESES,0,OPTATIVO,501510,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/335-filologia-francesa,LENGUA FRANCESA VIII,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401751-1638-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1638-mu-en-investigacion-en-ingenieria-y-arquitectura,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401751-complemento-formacion-transporte-y-territorio-2019-2020,COMPLEMENTO DE FORMACION,,0,,401751,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/530-ingenieria-e-infraestructura-de-los-transportes,COMPLEMENTO FORMACIÓN: TRANSPORTE Y TERRITORIO,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502275-1793-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1793-pceo-periodismo-y-informacion-y-documentacion,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502275-introduccion-a-los-metodos-cuantitativos-de-la-informacion-2019-2020,OBLIGATORIA,,1,,502275,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/040-biblioteconomia-y-documentacion,INTRODUCCIÓN A LOS MÉTODOS CUANTITATIVOS DE LA INFORMACIÓN,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501215-1513-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1513-grado-en-ingenieria-en-geomatica-y-topografia,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501215-urbanismo-y-ordenacion-del-territorio-2019-2020,OBLIGATORIA,CATASTRO Y ORDENACIÓN DEL TERRITORIO,2,TECNOLOGÍA ESPECÍFICA,501215,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/505-ingenieria-cartografica-geodesia-y-fotogrametria,URBANISMO Y ORDENACIÓN DEL TERRITORIO,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501134-0511-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0511-grado-en-ingenieria-de-las-explotaciones-agropecuarias,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501134-fitotecnia-general-2019-2020,OBLIGATORIA,BASES DE LA PRODUCCIÓN VEGETAL,45,COMÚN A LA RAMA AGRICOLA,501134,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/705-produccion-vegetal,FITOTECNIA GENERAL,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502720-1010-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1010-grado-en-bioquimica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502720-histologia-2019-2020,OBLIGATORIA,HISTOLOGÍA,44,FUNDAMENTOS DE BIOLOGÍA, MICROBIOLOGÍA Y GENÉTICA,502720,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/025-anatomia-y-anatomia-patologica-comparada,HISTOLOGÍA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500493-0210-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0210-grado-en-enfermeria-badajoz,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500493-alteraciones-de-mecanismos-fisiologicos-2019-2020,FORMACIÓN BÁSICA,FISIOLOGÍA,70,CIENCIAS BÁSICAS,500493,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/255-enfermeria,ALTERACIONES DE MECANISMOS FISIOLÓGICOS,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500246-0121-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0121-grado-en-ciencias-ambientales,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500246-gestion-y-tratamiento-de-residuos-2019-2020,OPTATIVA,TECNOLOGÍA DE PREVENCIÓN Y CONTROL DE LA CONTAMINACIÓN,6,TECNOLOGÍA AMBIENTAL,500246,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/555-ingenieria-quimica,GESTIÓN Y TRATAMIENTO DE RESIDUOS,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501057-0817-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0817-grado-en-ingenieria-electronica-y-automatica-rama-industrial,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501057-estadistica-aplicada-2019-2020,FORMACIÓN BÁSICA,ESTADÍSTICA,72,FORMACIÓN BÁSICA,501057,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/595-matematica-aplicada,ESTADÍSTICA APLICADA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/502400-1190-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/502400-derecho-romano-2019-2020,FORMACIÓN BÁSICA,,50,,502400,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/180-derecho-romano,DERECHO ROMANO,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501279-1632-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1632-grado-en-ingenieria-informatica-en-ingenieria-del-software,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501279-administracion-y-organizacion-de-computadores-2019-2020,OBLIGATORIA,INGENIERÍA DE COMPUTADORES,86,COMÚN A LA RAMA DE INFORMÁTICA,501279,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/035-arquitectura-y-tecnologia-de-computadores,ADMINISTRACIÓN Y ORGANIZACIÓN DE COMPUTADORES,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500303-1192-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1192-pceo-ade-y-relaciones-laborales-y-recursos-humanos,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500303-introduccion-a-la-economia-2019-2020,FORMACIÓN BÁSICA,,20,,500303,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/415-fundamentos-del-analisis-economico,INTRODUCCIÓN A LA ECONOMÍA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501165-1211-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1211-grado-en-ingenieria-forestal-y-del-medio-natural,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501165-matematicas-ii-2019-2020,FORMACIÓN BÁSICA,MATEMÁTICAS,43,FORMACIÓN BÁSICA,501165,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/595-matematica-aplicada,MATEMÁTICAS II,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500392-0306-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0306-grado-en-derecho,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500392-derecho-reales-2019-2020,OBLIGATORIA,DERECHO CIVIL,78,OBLIGATORIA,500392,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/130-derecho-civil,DERECHO REALES,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401718-0517-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0517-mu-en-investigacion-en-ingenieria-y-arquitectura,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401718-complemento-formacion-industrias-de-las-materias-primas-animales-2019-2020,COMPLEMENTO DE FORMACION,,0,,401718,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/780-tecnologia-de-los-alimentos,COMPLEMENTO FORMACIÓN: INDUSTRIAS DE LAS MATERIAS PRIMAS ANIMALES,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500885-0616-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0616-grado-en-educacion-infantil-badajoz,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500885-fundamentos-de-la-atencion-temprana-2019-2020,FORMACIÓN BÁSICA,PROCESOS EDUCATIVOS, APRENDIZAJE Y DESARROLLO DE LA PERSONALIDAD,139,FORMACIÓN BÁSICA,500885,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/735-psicologia-evolutiva-y-de-la-educacion,FUNDAMENTOS DE LA ATENCIÓN TEMPRANA,6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500665-0426-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0426-grado-en-filologia-hispanica,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500665-segundo-idioma-i-portugues-2019-2020,FORMACIÓN BÁSICA,IDIOMA MODERNO,2,FORMACIÓN BÁSICA,500665,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/370-filologias-gallega-y-portuguesa,SEGUNDO IDIOMA I (PORTUGUÉS),6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/501907-1407-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1407-grado-en-administracion-y-direccion-de-empresas-caceres,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/501907-segundo-idioma-i-aleman-2019-2020,OPTATIVA,SEGUNDO IDIOMA,1,INTENSIFICACIÓN EN IDIOMAS MODERNOS,501907,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/320-filologia-alemana,SEGUNDO IDIOMA I (ALEMÁN),6,Segundo Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/500488-0212-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0212-grado-en-medicina,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/500488-anatomia-humana-2019-2020,FORMACIÓN BÁSICA,ANATOMÍA Y EMBRIOLOGÍA HUMANA,100,MORFOLOGÍA, ESTRUCTURA Y FUNCIÓN DEL CUERPO HUMANO,500488,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/027-anatomia-y-embriologia-humana,ANATOMÍA HUMANA,6,Primer Semestre,2019-2020
http://opendata.unex.es/recurso/educacion/universidad/AsignaturaTitulacion/401141-0723-2019-2020,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0723-mu-en-investigacion-en-ciencias-sociales,http://opendata.unex.es/recurso/educacion/universidad/Asignatura/401141-iniciacion-a-la-investigacion-en-psicopatologia-2019-2020,OPTATIVA,,40,,401141,http://opendata.unex.es/recurso/educacion/universidad/AreaConocimiento/680-personalidad-evaluacion-y-tratamiento-psicologic,INICIACIÓN A LA INVESTIGACIÓN EN PSICOPATOLOGÍA,6,Segundo Semestre,2019-2020
