"ID_UNIVERSIDAD","ID_TITULACION","NOMBRE_TITULACION","NOMBRE_TIPO_TITULACION"
"072","4311743","Máster Universitario en Atención Integral a Person","Máster"
"072","4311744","Máster Universitario en Creación Digital por la Un","Máster"
"072","4311744","Máster Universitario en Creación Digital","Máster"
"072","4311745","Máster Universitario en Intervención Logopédica Es","Máster"
"072","4311745","Máster Universitario en Intervención Logopédica Es","Máster"
"072","4311746","Máster Universitario en Master  en Musicoterapia p","Máster"
"072","4311746","Máster Universitario en Musicoterapia","Máster"
"072","4311747","Máster Universitario en Ingeniería del Tratamiento","Máster"
"072","4311747","Máster Universitario en Ingeniería del Tratamiento","Máster"
"007","4311748","Máster Universitario en Biodiversidad y Conservaci","Máster"
"007","4311749","Máster Universitario en Ciencia y Tecnología de Ma","Máster"
"007","4311750","Máster Universitario en Comunicación e Industrias ","Máster"
"007","4311751","Máster Universitario en Derecho de las Administrac","Máster"
"007","4311752","Máster Universitario en Derecho Privado","Máster"
"007","4311753","Máster Universitario en Desarrollo Económico e Inn","Máster"
"007","4311754","Máster Universitario en Dirección de Empresas","Máster"
"007","4311755","Máster Universitario en Economía. Organización Ind","Máster"
"007","4311756","Máster Universitario en Gestión Pública","Máster"
"007","4311757","Máster Universitario en Estudios Ingleses. Tendenc","Máster"
"007","4311758","Máster Universitario en Estudios Internacionales","Máster"
"007","4311759","Máster Universitario en Estudios Lingüísticos","Máster"
"007","4311760","Máster Universitario en Estudios Medievales Europe","Máster"
"007","4311761","Máster Universitario en Estudios Teóricos y Compar","Máster"
"007","4311762","Máster Universitario en Filosofía. Cuestiones Actu","Máster"
"007","4311763","Máster Universitario en Fiscalidad Internacional y","Máster"
"007","4311764","Máster Universitario en Física Nuclear y de Partíc","Máster"
"007","4311765","Máster Universitario en Ingeniería para el Desarro","Máster"
"007","4311765","Máster Universitario en Ingeniería para el Desarro","Máster"
"007","4311766","Máster Universitario en Ingeniería de Procesos Quí","Máster"
"007","4311767","Máster Universitario en Innovación en Seguridad y ","Máster"
"007","4311768","Máster Universitario en Investigación Agraria y Fo","Máster"
"007","4311769","Máster Universitario en Investigación Básica y Apl","Máster"
"007","4311770","Máster Universitario en Investigación Biomédica","Máster"
"007","4311771","Máster Universitario en Investigación en Didáctica","Máster"
"007","4311772","Máster Universitario en Investigación en Economía ","Máster"
"007","4311773","Máster Universitario en Investigación en Educación","Máster"
"007","4311774","Máster Universitario en Investigación en Medicina ","Máster"
"007","4311775","Máster Universitario en Investigación en Psicologí","Máster"
"038","4311776","Máster Universitario en Investigación en Tecnologí","Máster"
"037","4311776","Máster Universitario en Investigación en Tecnologí","Máster"
"007","4311776","Máster Universitario en Investigación en Tecnologí","Máster"
"007","4311777","Máster Universitario en Investigación y Desarrollo","Máster"
"037","4311778","Máster Universitario en Lingüística Gallega","Máster"
"038","4311778","Máster Universitario en Lingüística Gallega","Máster"
"007","4311778","Máster Universitario en Lingüística Gallega","Máster"
"007","4311779","Máster Universitario en Matemáticas","Máster"
"007","4311780","Máster Universitario en Medio Ambiente y Recursos ","Máster"
"007","4311781","Máster Universitario en Procesos de Formación","Máster"
"007","4311782","Máster Universitario en Prevención de Riesgos Labo","Máster"
"007","4311783","Máster Universitario en Salud Pública","Máster"
"007","4311784","Máster Universitario en Encrucijadas en las Humani","Máster"
"037","4311784","Máster Universitario en Encrucijadas en las Humani","Máster"
"057","4311785","Máster Universitario en Comunicación, Seguridad y ","Máster"
"061","4311786","Máster Universitario en Dirección de Empresas - MB","Máster"
"061","4311787","Máster Universitario en Gestión de Empresas Cooper","Máster"
"061","4311787","Máster Universitario en Gestión de Empresas Cooper","Máster"
"066","4311788","Máster Universitario en Abogacía y Práctica Jurídi","Máster"
"066","4311789","Máster Universitario en Bioética","Máster"
"066","4311790","Máster Universitario en Desarrollo Social","Máster"
"066","4311791","Máster Universitario en Gestión y Planificación de","Máster"
"066","4311792","Máster Universitario en Gestión y Producción Audio","Máster"
"066","4311792","Máster Universitario en Gestión y Producción Audio","Máster"
"066","4311793","Máster Universitario en Osteopatía y Terapia Manua","Máster"
"066","4311794","Máster Universitario en Nutrición y Seguridad Alim","Máster"
"041","4311795","Máster Universitario en Actividad Física, Salud y ","Máster"
"041","4311796","Máster Universitario en Comisariado de Arte en Nue","Máster"
"041","4311797","Máster Universitario en Creación, Diseño e Ingenie","Máster"
"041","4311798","Máster Universitario en Deporte, Ocio y Cambio Soc","Máster"
"041","4311799","Máster Universitario en Educación Especial","Máster"
"041","4311800","Máster Universitario en Gestión Integral de la Con","Máster"
"041","4311801","Máster Universitario en Gestión y Didáctica del Pa","Máster"
"041","4311802","Máster Universitario en Ingeniería de Redes y Tele","Máster"
"062","4311803","Máster Universitario en Dirección de Empresas y Si","Máster"
"062","4311804","Máster Universitario en Gestión Cultural","Máster"
"062","4311805","Máster Universitario en Investigación en Ciencias ","Máster"
"062","4311806","Máster Universitario en Psicopatología Legal, Fore","Máster"
"062","4311807","Máster Universitario en Terapia Familiar","Máster"
"062","4311808","Máster Universitario en Ciencias de la Enfermería","Máster"
"041","4311809","Máster Universitario en Ingeniería Electrónica y A","Máster"
"041","4311810","Máster Universitario en Ingeniería Informática y s","Máster"
"041","4311811","Máster Universitario en Investigación en Ciencias ","Máster"
"041","4311812","Máster Universitario en Investigación en Filosofía","Máster"
"041","4311813","Máster Universitario en Investigación en Química e","Máster"
"041","4311814","Máster Universitario en Pedagogía Social y Comunit","Máster"
"041","4311815","Máster Universitario en Prevención y Gestión de Ri","Máster"
"022","4311815","Máster Universitario en Prevención y Gestión de Ri","Máster"
"041","4311816","Máster Universitario en Proyecto Integrado de Arqu","Máster"
"041","4311817","Máster Universitario en Psicología de la Salud y P","Máster"
"023","4311818","Máster Universitario en Crítica y Argumentación Fi","Máster"
"023","4311819","Máster Universitario en Pensamiento Español e Iber","Máster"
"029","4311820","Máster Universitario en Antropología Física: Evolu","Máster"
"010","4311820","Máster Universitario en Antropología Física: Evolu","Máster"
"023","4311820","Máster Universitario en Antropología Física: Evolu","Máster"
"023","4311821","Máster Universitario en Biofísica","Máster"
"023","4311822","Máster Universitario en Energías y Combustibles pa","Máster"
"013","4311823","Máster Universitario en Física de la Materia Conde","Máster"
"023","4311823","Máster Universitario en Física de la Materia Conde","Máster"
"012","4311823","Máster Universitario en Física de la Materia Conde","Máster"
"023","4311824","Máster Universitario en Microbiología","Máster"
"023","4311825","Máster Universitario en Democracia y Gobierno","Máster"
"023","4311826","Máster Universitario en Derecho de la Unión Europe","Máster"
"023","4311827","Máster Universitario en Dirección de Recursos Huma","Máster"
"001","4311828","Máster Universitario en Ingeniería de los Material","Máster"
"065","4311829","Máster Universitario en Programas Deportivos: Gest","Máster"
"034","4311830","Máster Universitario en Derecho Constitucional","Máster"
"034","4311831","Máster Universitario en Investigación en Psicologí","Máster"
"072","4311832","Máster Universitario en Organización Constituciona","Máster"
"066","4311833","Máster Universitario en Dirección y Gestión de Cal","Máster"
"066","4311834","Máster Universitario en Formación del Profesorado ","Máster"
"040","4311835","Máster Universitario en Lengua Inglesa para el Com","Máster"
"040","4311835","Máster Universitario en Lengua Inglesa para el Com","Máster"
"040","4311836","Máster Universitario en Investigación Aplicada en ","Máster"
"055","4311838","Máster Universitario en Investigación en Tecnologí","Máster"
"028","4311839","Máster Universitario en Las Tecnologías de la Info","Máster"
"028","4311840","Máster Universitario en Formación del Profesorado ","Máster"
"028","4311840","Máster Universitario en Formación del Profesorado ","Máster"
"028","4311841","Máster Universitario en La España Contemporánea en","Máster"
"028","4311842","Máster Universitario en Orientación Profesional","Máster"
"031","4311843","Máster Universitario en Diseño Arquitectónico","Máster"
"020","4311844","Máster Universitario en Formación del Profesorado ","Máster"
"039","4311845","Máster Universitario en Ciencias Avanzadas de las ","Máster"
"018","4311845","Máster Universitario en Ciencias Avanzadas de las ","Máster"
"018","4311845","Máster Universitario en Ciencias Avanzadas de las ","Máster"
"039","4311845","Máster Universitario en Ciencias Avanzadas de las ","Máster"
"033","4311846","Máster Universitario en Psicología de la Salud y P","Máster"
"046","4311847","Máster Universitario en Electrofisiología Cardíaca","Máster"
"046","4311848","Máster Universitario en Enfermería en Urgencias y ","Máster"
"046","4311849","Máster Universitario en Investigación Clínica y Ap","Máster"
"010","4311850","Máster Universitario en Arteterapia y Educación Ar","Máster"
"023","4311850","Máster Universitario en Arteterapia y Educación Ar","Máster"
"019","4311850","Máster Universitario en Arteterapia y Educación Ar","Máster"
"010","4311851","Máster Universitario en Biología Evolutiva ","Máster"
"010","4311852","Máster Universitario en Estudios Avanzados en Filo","Máster"
"010","4311853","Máster Universitario en Estudios Interculturales E","Máster"
